user_id,name,age,gender,resident_num,subject,hire_date,profile,ai_type,nationality
1329,Emily Brown,53,M,928-36-3069,Science Teacher,2018-01-11,"Emily is a Science Teacher at Highland HS, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 65966, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",Philippines
1330,Emily Smith,50,F,450-29-2876,Science Teacher,1998-05-12,"Emily is a Science Teacher at Greenwood MS, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 103759, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 27}",New Zealand
1331,Emily Brown,44,M,863-76-7023,English Teacher,2021-03-22,"Emily is a English Teacher at Greenwood MS, with 4 years of total experience.","{""fte"": ""Part-time"", ""salary"": 84008, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 4}",Ireland
1332,David Kim,41,M,392-63-8133,English Teacher,2011-12-20,"David is a English Teacher at Highland HS, with 14 years of total experience.","{""fte"": ""Part-time"", ""salary"": 119349, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 14}",USA
1333,Emily Garcia,53,F,974-62-2330,Science Teacher,2009-12-24,"Emily is a Science Teacher at Lakeside School, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 47651, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",Singapore
1334,Alex Lee,30,F,395-81-9636,Science Teacher,2017-10-14,"Alex is a Science Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 74126, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 8}",New Zealand
1335,Emily Garcia,60,F,275-41-4089,Science Teacher,2020-12-05,"Emily is a Science Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 60384, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 5}",India
1336,Emily Kim,36,F,251-64-7948,English Teacher,2023-09-15,"Emily is a English Teacher at Greenwood MS, with 2 years of total experience.","{""fte"": ""Full-time"", ""salary"": 112643, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 2}",Ireland
1337,Alex Kim,38,M,770-42-6253,Science Teacher,2014-09-09,"Alex is a Science Teacher at Greenwood MS, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 101442, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 11}",Canada
1338,Emily Lee,31,M,319-61-6922,Science Teacher,2011-02-28,"Emily is a Science Teacher at Highland HS, with 14 years of total experience.","{""fte"": ""Part-time"", ""salary"": 96263, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 14}",USA
1339,John Lee,55,M,511-92-1434,Math Teacher,2024-05-09,"John is a Math Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 98343, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 1}",South Africa
1340,Alex Lee,55,F,247-80-4818,English Teacher,2022-01-13,"Alex is a English Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 81410, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 3}",Australia
1341,Alex Lee,46,F,115-98-5014,English Teacher,2021-04-27,"Alex is a English Teacher at Greenwood MS, with 4 years of total experience.","{""fte"": ""Full-time"", ""salary"": 99091, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 4}",Philippines
1342,Emily Lee,30,F,890-11-2065,English Teacher,2007-12-03,"Emily is a English Teacher at Highland HS, with 18 years of total experience.","{""fte"": ""Part-time"", ""salary"": 71746, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 18}",Ireland
1343,John Smith,47,F,200-96-4932,Science Teacher,2001-10-23,"John is a Science Teacher at Greenwood MS, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 77257, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 24}",Philippines
1344,Emily Brown,50,F,402-89-9804,English Teacher,2005-09-10,"Emily is a English Teacher at Lakeside School, with 20 years of total experience.","{""fte"": ""Full-time"", ""salary"": 61335, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 20}",Ireland
1345,Alex Kim,37,F,463-25-6809,English Teacher,1996-08-23,"Alex is a English Teacher at Lakeside School, with 29 years of total experience.","{""fte"": ""Full-time"", ""salary"": 107020, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Ireland
1346,John Kim,46,F,445-63-4285,Math Teacher,1996-12-20,"John is a Math Teacher at Highland HS, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 110159, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 29}",USA
1347,Emily Smith,42,F,526-91-5870,Math Teacher,2014-04-08,"Emily is a Math Teacher at Greenwood MS, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 40001, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",Ireland
1348,Emily Garcia,55,M,702-28-9792,Science Teacher,1996-10-04,"Emily is a Science Teacher at Lakeside School, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 113144, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Australia
1349,Sarah Kim,60,M,518-19-5319,Science Teacher,2013-01-18,"Sarah is a Science Teacher at Highland HS, with 12 years of total experience.","{""fte"": ""Full-time"", ""salary"": 90239, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 12}",Ireland
1350,David Garcia,48,M,513-86-9203,English Teacher,2002-06-17,"David is a English Teacher at Highland HS, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 93356, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 23}",India
1351,Sarah Lee,59,M,224-53-9454,Math Teacher,2002-12-15,"Sarah is a Math Teacher at Highland HS, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 109602, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 23}",USA
1352,Alex Smith,55,F,307-64-5273,Science Teacher,2006-11-05,"Alex is a Science Teacher at Highland HS, with 19 years of total experience.","{""fte"": ""Full-time"", ""salary"": 66508, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 19}",India
1353,Alex Brown,39,F,846-94-6367,Science Teacher,2001-05-10,"Alex is a Science Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 92743, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 24}",India
1354,Emily Smith,58,F,438-93-9002,Science Teacher,2003-11-17,"Emily is a Science Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 69014, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 22}",New Zealand
1355,Sarah Kim,58,F,555-57-4421,Science Teacher,1995-03-19,"Sarah is a Science Teacher at Highland HS, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 107625, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 30}",India
1356,John Kim,40,F,833-66-2528,English Teacher,2001-01-23,"John is a English Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 51942, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 24}",Australia
1357,David Lee,53,F,112-90-6418,Science Teacher,1999-02-07,"David is a Science Teacher at Greenwood MS, with 26 years of total experience.","{""fte"": ""Part-time"", ""salary"": 46232, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Canada
1358,Emily Smith,36,F,217-24-6353,Science Teacher,2016-10-21,"Emily is a Science Teacher at Lakeside School, with 9 years of total experience.","{""fte"": ""Full-time"", ""salary"": 112992, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 9}",India
1359,David Lee,37,M,730-37-4273,Math Teacher,1998-10-09,"David is a Math Teacher at Lakeside School, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 92356, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 27}",Ireland
1360,Sarah Garcia,51,M,775-52-7278,Math Teacher,2001-07-22,"Sarah is a Math Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 90767, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 24}",Canada
1361,Emily Smith,43,F,913-99-7680,Math Teacher,1995-12-13,"Emily is a Math Teacher at Lakeside School, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 50159, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 30}",USA
1362,Sarah Smith,54,F,684-85-5157,English Teacher,1995-01-24,"Sarah is a English Teacher at Greenwood MS, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 81438, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 30}",USA
1363,Sarah Brown,39,F,514-36-6149,Science Teacher,2024-10-22,"Sarah is a Science Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 110291, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",Philippines
1364,Alex Brown,49,M,744-84-9431,Science Teacher,2016-05-21,"Alex is a Science Teacher at Highland HS, with 9 years of total experience.","{""fte"": ""Full-time"", ""salary"": 73225, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 9}",Canada
1365,Alex Brown,33,F,945-20-3835,Math Teacher,2018-05-17,"Alex is a Math Teacher at Lakeside School, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 81793, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 7}",Singapore
1366,John Kim,43,F,904-32-6464,Math Teacher,2003-05-06,"John is a Math Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 41538, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 22}",Ireland
1367,David Kim,57,M,316-77-3769,English Teacher,1998-11-20,"David is a English Teacher at Greenwood MS, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 88535, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 27}",India
1368,Sarah Smith,51,M,262-59-1351,Science Teacher,2007-04-15,"Sarah is a Science Teacher at Lakeside School, with 18 years of total experience.","{""fte"": ""Full-time"", ""salary"": 69816, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 18}",Canada
1369,David Smith,48,F,474-18-1269,Science Teacher,2024-10-19,"David is a Science Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 97921, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",New Zealand
1370,David Garcia,42,F,964-21-3106,Science Teacher,2004-12-27,"David is a Science Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Part-time"", ""salary"": 98601, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",Singapore
1371,David Brown,34,F,887-63-2149,English Teacher,2010-11-07,"David is a English Teacher at Lakeside School, with 15 years of total experience.","{""fte"": ""Part-time"", ""salary"": 94448, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 15}",Canada
1372,David Kim,38,F,133-70-5529,Science Teacher,2016-03-03,"David is a Science Teacher at Lakeside School, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 59322, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 9}",USA
1373,Sarah Brown,45,M,929-14-9630,Science Teacher,2001-02-10,"Sarah is a Science Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 85792, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 24}",India
1374,David Brown,40,M,876-83-4933,Science Teacher,2007-12-28,"David is a Science Teacher at Highland HS, with 18 years of total experience.","{""fte"": ""Part-time"", ""salary"": 105357, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 18}",India
